Id,audit_year,Country,Hospital.Site,Hospital.Beds..HC.,Diabetic.Patients..BA.,Prevalence.of.diabetes,Percentage.White,Percentage.emergency,Percentage.Mangement.of.diabetes,Percentage.other.medical,Percentage.Non.Medical,Percentage.Diabetes.Type.1,Percentage.Diabetes.Type.2...Insulin,Percentage.Diabetes.Type.2...Non.insulin,Percentage.Diabetes.Type.2...Diet.only,Percentage.Diabetes.Type.Other,Nursing.hours,Consultant.hours,Dietician.hours,Podiatrist.hours,Blood.Glucose.monitoring.Days,Appropriate.Days,Good.Diabetes.Days,Visit.by.specialist.diabetes.team,Medication.errors,prescription.errors,management.errors,Insulin.Errors,Admitted.with.foot.disease,Seen.by.the.MDT.within.24.hours,Foot.Risk.Assessment.completed.within.24.hours,Foot.Risk.Assessment.completed.during.the.hospital.stay,X..Severe.Hypo,X..Minor.Hypo,Meals.Suitable,Meals.Timing,Meals.Choice,Staff.Knowledge...Answer.Qs,Staff.Knowledge...Emotional.support,Staff.Knowledge...Work.together,Overall.Satisfaction,Patient.reported.unexpected.high,Patient.reported.unexpected.low,Able.to.take.control.of.diabetes.care,Staff.aware.of.diabetes,some.all.or.most.staff.know.enough.about.diabetes,Percentage.renal.replacement.therapy
852,2015,England,Hospital,661,81,0.1225,0.8889,0.7564,0.05,0.6875,0.2625,0.1299,0.2857,0.4545,0.0909,0.039,2.3,0.49,0.74,1.07,6.67,6.06,3.88,0.6301,0.2794,0.1471,0.1618,0.1618,0.1026,0.4286,0.4231,0.4872,0.0882,0.1471,1,0.8067,0.4119,0.9563,0.9,0.409,0.8733,0.36,0.207,0.5716,0.9684,0.7353,0.0633
853,2015,England,Hospital,385,52,0.1351,1,0.8077,0.1923,0.5192,0.2885,0.0577,0.5,0.1538,0.2885,0,2.79,1.31,0.72,0.37,7,7,7,1,0.4444,0.4444,0,0.3056,0.2308,1,0.9423,0.9423,0.0392,0.1373,0.794,0.656,0.6523,0.8881,0.964,0.72,0.7443,0.2,0.143,0.5089,0.7272,0.5866,0.0192
854,2015,England,Hospital,282,49,0.1738,0.5102,0.9388,0,0.8367,0.1633,0.0204,0.2449,0.551,0.1837,0,2.15,0.61,0.8,0.49,6.42,6.35,4.85,0.2041,0.4722,0.2222,0.3056,0.1667,0.0204,0.5,0.5306,0.7143,0.05,0.1818,0.857,0.3935,0.3659,0.945,0.794,0.268,1,0.261,0,0.7602,0.847,0.7046,0.0204
855,2015,England,Hospital,383,48,0.1253,0.9792,0.9167,0.0625,0.875,0.0625,0.0208,0.2708,0.4167,0.2708,0.0208,3.13,0.88,1.35,0.42,6.98,6.66,5.41,0.5106,0.4583,0.2083,0.3333,0.1667,0.125,0.1667,0.2708,0.3542,0.0667,0.2353,0.786,0.6505,0.5489,0.7875,1,0.231,0.8005,0.313,0.067,0.7119,0.7508,0.5057,0
856,2015,England,Hospital,301,49,0.1628,0.9388,0.9167,0.0816,0.7143,0.2041,0.125,0.25,0.3958,0.2292,0,2.09,0.41,0.77,1.43,6.82,6.73,4.72,0.2917,0.3333,0.1944,0.2222,0.25,0.1224,0.5,0.1837,0.2245,0.1667,0.1875,1,0.7851,0.5411,0.7896,0.937,0.412,0.8231,0.378,0.254,0.6923,0.8855,0.3707,0
857,2015,England,Site,330,41,0.1242,0.9512,0.7561,0,0.8049,0.1951,0.0732,0.122,0.561,0.2195,0.0244,1.37,0.59,0.2,0.29,6.74,6.5,5.43,0.1111,0.2083,0.0833,0.125,0,0,1,0.2162,0.3784,0.0313,0.2121,0.795,0.5554,0.3052,0.7961,1,0.571,0.8889,0.102,0,0.5768,1,0.9616,0
858,2015,England,Hospital,349,49,0.1404,0.9796,0.8776,0.0408,0.9184,0.0408,0.0417,0.2917,0.3542,0.2917,0.0208,2.64,1.15,0.86,1.22,6.8,6.62,4.33,0.4318,0.4643,0.2857,0.2857,0.25,0.0222,0,0.0889,0.1111,0.1818,0.25,0.875,0.6111,0.592,0.9422,0.833,0.412,0.7729,0.25,0.194,0.5592,0.8251,0.7129,0
859,2015,England,Hospital,1092,158,0.1447,0.9367,0.7595,0.0886,0.7405,0.1709,0.039,0.2857,0.4416,0.1558,0.0779,0.8,0.17,0.27,0.03,6.82,6.66,5.56,0.3987,0.3917,0.2167,0.225,0.2333,0.1076,0.8824,0.6494,0.6688,0.0703,0.2252,0.735,0.5876,0.5338,0.7649,1,0.409,0.8428,0.118,0.271,0.6483,0.802,0.6642,0.019
860,2015,England,Hospital,487,87,0.1786,0.9195,0.907,0.0976,0.7683,0.1341,0.0732,0.3293,0.3659,0.2195,0.0122,0.63,0.21,0.09,0,6.64,6.54,4.61,0.3125,0.3115,0.1639,0.1803,0.1967,0.0843,0.625,0.1325,0.1566,0.1136,0.0952,0.846,0.6874,0.6897,0.8628,0.926,0.647,0.8622,0.267,0.136,0.6279,1,0.8598,0.0235
861,2015,England,Site,400,54,0.135,0.9815,0.8704,0.037,0.6481,0.3148,0.0208,0.4167,0.4375,0.125,0,1.38,0,1.39,0.14,6.32,5.54,4.42,0.3962,0.3684,0.2105,0.2105,0.2895,0.0377,0,0.1321,0.1698,0.0417,0.1429,0.881,0.5605,0.4908,0.8623,0.854,0.308,0.8464,0.2,0.22,0.505,0.8182,0.5945,0
862,2015,England,Hospital,763,120,0.1573,0.5333,0.8151,0.0756,0.7143,0.2101,0.0513,0.3419,0.4701,0.1282,0.0085,1.25,0.49,0.72,0.93,6.77,6.53,4.39,0.2393,0.3776,0.2449,0.2653,0.2857,0.0885,0.6667,0.1215,0.1402,0.087,0.1869,0.615,0.5308,0.3323,0.7606,0.684,0.182,0.752,0.417,0.321,0.4707,0.8159,0.5793,0.0833
863,2015,England,Site,707,102,0.1443,0.8824,0.95,0.09,0.75,0.16,0.08,0.24,0.44,0.23,0.01,1.12,0.41,0.33,0.08,6.45,5.82,3.56,0.3838,0.5246,0.2787,0.3607,0.2951,0.05,0.8333,0.0521,0.0729,0.1143,0.2111,0.846,0.7716,0.6263,0.7785,1,0.585,0.9537,0.522,0.25,0.5847,0.8228,0.646,0.01
864,2015,England,Hospital,307,67,0.2182,0.8507,0.8636,0.0896,0.7463,0.1642,0.0492,0.2787,0.4426,0.2295,0,0.45,0.27,0.21,0.45,6.82,6.69,4.84,0.3279,0.48,0.4,0.2,0.32,0.0769,0.5,0.0615,0.0615,0.0455,0.1563,0.909,0.7338,0.6462,0.8216,0.815,0.572,0.8242,0.4,0.438,0.4386,0.9268,0.6151,0.1343
865,2015,England,Hospital,220,38,0.1727,0.9211,0.9412,0.1081,0.8108,0.0811,0.0882,0.2941,0.3824,0.2059,0.0294,2.49,0.58,0.18,0.99,6.82,6.92,4.84,0.2353,0.25,0.25,0,0.25,0.0811,1,0.9459,0.9459,0.0556,0.1714,1,0.8501,0.6758,0.7933,0.96,0.429,0.7917,0.187,0.271,0.6079,1,0.6738,0
866,2015,England,Hospital,311,59,0.1897,0.5085,0.7931,0.1724,0.6207,0.2069,0.0357,0.3036,0.4286,0.2321,0,1.46,2.37,0.14,0.51,6.7,6.76,4.95,0.3571,0.3846,0.1538,0.3333,0.2821,0.283,0.3333,0.3333,0.3725,0.0625,0.1818,0.642,0.4694,0.5211,0.8064,0.645,0.369,0.7106,0.556,0.235,0.4256,0.759,0.4565,0.0339
867,2015,England,Hospital,367,72,0.1962,0.9861,0.8592,0.0845,0.7465,0.169,0.1,0.3,0.4286,0.1714,0,0.58,0.32,0.33,0.35,6.69,6.57,4.68,0.4118,0.2364,0.0727,0.1636,0.1818,0.0588,0.75,0.1538,0.1692,0.0667,0.0441,0.944,0.8025,0.6928,0.8226,0.962,0.608,0.8824,0.302,0.192,0.5825,0.931,0.6313,0.0139
868,2015,England,Hospital,606,118,0.1947,0.9492,0.8793,0.0508,0.7373,0.2119,0.0424,0.2373,0.4153,0.2881,0.0169,1.22,0.28,0.04,0.46,6.97,6.5,5,0.2348,0.3766,0.1558,0.2857,0.1688,0.0593,0.5,0.3051,0.6017,0.0805,0.1685,0.833,0.6128,0.7198,0.712,0.857,0.5,0.8021,0.103,0.178,0.3904,0.8562,0.6004,0
869,2015,England,Hospital,585,107,0.1829,0.9065,0.9223,0.1176,0.6863,0.1961,0.06,0.38,0.42,0.14,0,1.35,0.62,0.15,0.67,6.65,6.49,4.91,0.5888,0.3976,0.3012,0.2289,0.2169,0.1132,0.9167,0.1887,0.3019,0.0816,0.2178,0.786,0.6558,0.592,0.6442,1,0.235,0.812,0.316,0.118,0.642,0.9154,0.6954,0.0283
870,2015,England,Hospital,400,16,0.04,1,1,0.0625,0.9375,0,0.125,0.125,0.4375,0.3125,0,4.06,1.75,1.5,2.63,6.83,6.51,4.4,0.1429,0.3333,0.2222,0.2222,0,0.125,0.5,0.1333,0.3333,0,0.2143,0.913,0.6765,0.7274,1,0.865,0.595,0.8594,0.185,0.158,0.5176,0.8521,0.7115,0
871,2015,England,Hospital,355,33,0.093,1,0.8485,0.1212,0.8182,0.0606,0.0323,0.3548,0.4194,0.1613,0.0323,4.94,1.52,3.33,1.76,6.92,6.92,4.59,0.2727,0.2593,0.1852,0.0741,0.1111,0.0909,1,0.2121,0.3939,0.1538,0.2593,0.959,0.9514,0.5208,0.8187,1,0.2,0.8792,0.261,0.208,0.4874,0.7235,0.5923,0
872,2015,England,Hospital,164,29,0.1768,0.931,0.5517,0,0.8966,0.1034,0.1071,0.2857,0.4286,0.1786,0,2.97,1.1,0.66,2.97,7,7,4.32,0.4483,0.25,0.125,0.2083,0.1667,0.069,0,0,0,0.0357,0.2069,0.933,0.4979,0.4638,0.8519,0.88,0.333,0.8979,0.24,0.125,0.3657,0.9123,0.8007,0
873,2015,England,Hospital,323,59,0.1827,0.9661,0.9153,0,0.7119,0.2881,0.0847,0.2373,0.4576,0.1864,0.0339,2.22,0.47,0.47,0.17,6.88,6.35,3.87,0.2373,0.5102,0.2857,0.3878,0.2653,0.0175,0,0.1864,0.2203,0.0976,0.2549,0.926,0.634,0.578,0.9535,1,0.414,0.9118,0.302,0.133,0.7591,0.8957,0.6005,0.0169
874,2015,England,Hospital,750,58,0.0773,0.6034,0.7895,0.0351,0.8246,0.1404,0.0727,0.2727,0.5455,0.0909,0.0182,2.45,1.38,0.94,1.63,6.87,6.74,3.79,0.1346,0.5333,0.0889,0.4667,0.2889,0.0179,0,0.0702,0.0702,0.0625,0.2321,0.909,0.5095,0.4306,0.7565,0.333,0.32,0.9418,0.342,0.278,0.629,0.889,0.622,0
875,2015,England,Hospital,868,135,0.1555,0.8074,0.903,0.0909,0.7348,0.1742,0.0763,0.3359,0.4046,0.1679,0.0153,0.74,0.21,0.14,0.11,6.65,6.22,4.14,0.291,0.4636,0.2818,0.2909,0.3091,0.0815,0.4167,0.1567,0.2015,0.0879,0.1966,0.8,0.5668,0.4078,0.8095,0.92,0.441,0.7347,0.174,0.333,0.5133,0.7488,0.5393,0.0667
876,2015,England,Hospital,652,100,0.1534,0.96,0.93,0.1327,0.7755,0.0918,0.086,0.3118,0.4301,0.1613,0.0108,1.59,3.12,0.34,1.3,6.53,6.01,4.35,0.4886,0.28,0.16,0.1733,0.24,0.1224,0.6,0.5408,0.6837,0.093,0.2135,0.846,0.6275,0.5535,0.6282,0.846,0.302,0.8706,0.385,0.101,0.71,0.7434,0.7104,0.0101
877,2015,England,Hospital,450,72,0.16,0.6389,0.8028,0.1268,0.7606,0.1127,0.0429,0.3714,0.4429,0.1143,0.0286,2.01,0.93,0.52,0.97,6.86,6.34,4.03,0.3521,0.4138,0.3448,0.2414,0.2414,0.058,0.25,0.1304,0.1304,0.04,0.2429,0.73,0.4753,0.5111,0.7464,0.605,0.25,0.8594,0.385,0.231,0.5591,0.825,0.6999,0.0141
878,2015,England,Hospital,348,65,0.1868,1,0.8923,0.0794,0.8413,0.0794,0.0323,0.4194,0.3226,0.1935,0.0323,2.85,1.23,0.49,0.49,6.57,6.38,4.75,0.4211,0.5,0.4474,0.1842,0.3684,0.1094,0.7143,0.2373,0.2542,0.1316,0.2308,0.667,0.5538,0.5798,0.7807,0.829,0.417,0.9145,0.1,0.333,0.4879,0.8752,0.6319,0
879,2015,England,Hospital,507,71,0.14,0.9718,0.9429,0.1143,0.6857,0.2,0.0435,0.2899,0.4348,0.2319,0,1.07,0.67,0.2,1.24,6.83,6.37,4.46,0.3,0.2453,0.1698,0.1509,0.1887,0.0845,0.8333,0.2174,0.2899,0.1449,0.2429,1,0.7023,0.6583,1,0.875,0.429,0.9314,0.25,0.323,0.6842,0.901,0.7051,0
880,2015,England,Site,559,83,0.1485,0.8795,0.7439,0.0366,0.7683,0.1951,0.0625,0.3,0.3875,0.15,0.1,2.02,0.37,0,0,6.8,6.69,4.32,0.2963,0.375,0.1429,0.25,0.2321,0.0244,0,0.038,0.0633,0.0405,0.1974,0.885,0.6755,0.5289,0.7534,0.932,0.433,0.8107,0.167,0.2,0.4247,0.8706,0.6948,0.0122
881,2015,England,Site,1167,199,0.1705,0.9347,0.8711,0.0725,0.6891,0.2383,0.0638,0.3351,0.4149,0.1596,0.0266,1.88,0.34,0.1,0.1,6.85,6.75,4.07,0.4031,0.3741,0.2446,0.2302,0.2302,0.089,0.7778,0.3693,0.4318,0.1125,0.2749,0.913,0.6548,0.5221,0.6408,1,0.538,0.8277,0.193,0.077,0.597,0.8075,0.6857,0.0558
882,2015,England,Hospital,438,98,0.2237,0.8776,0.9796,0.0842,0.8526,0.0632,0.0825,0.2577,0.4845,0.1753,0,0.56,0.37,0.18,0.12,6.83,6.65,4.84,0.5361,0.4531,0.1406,0.375,0.1875,0.0316,0,0.0842,0.1263,0.1429,0.1807,0.913,0.6056,0.3796,0.837,0.867,0.313,0.8544,0.36,0.447,0.6332,0.7282,0.5503,0
883,2015,England,Hospital,442,86,0.1946,0.9884,0.9647,0.0814,0.7791,0.1395,0.0698,0.2674,0.3721,0.2442,0.0465,1.8,0.33,0.2,0.34,6.8,6.42,4.72,0.5065,0.3333,0.1296,0.2407,0.1852,0.0353,0.5,0.7059,0.7176,0.0845,0.1711,0.975,0.7257,0.6271,0.9152,1,0.65,0.883,0.343,0.136,0.6427,0.8972,0.7461,0.0116
884,2015,England,Hospital,309,56,0.1812,0.875,1,0.1273,0.8,0.0727,0.1071,0.3393,0.3214,0.2321,0,1.21,0.71,0.27,0.07,6.87,6.42,3.69,0.3962,0.375,0.225,0.275,0.325,0.1176,0.6667,0.14,0.22,0.1795,0.2979,0.867,0.8012,0.676,0.8879,0.826,0.543,0.7644,0.429,0.327,0.5974,0.8306,0.5264,0.0179
885,2015,England,Hospital,527,104,0.1973,0.8942,0.8558,0.0962,0.7788,0.125,0.049,0.2941,0.451,0.1765,0.0294,1.3,0.54,0.24,0.07,6.83,6.78,3.97,0.3173,0.4353,0.2471,0.2118,0.2235,0.0769,0.2857,0.1538,0.2308,0.1348,0.3814,0.889,0.6357,0.6703,0.7953,0.925,0.433,0.807,0.3,0.265,0.509,0.7782,0.6281,0.0097
886,2015,England,Hospital,136,42,0.3088,1,0.9756,0.0476,0.9048,0.0476,0.05,0.25,0.4,0.275,0.025,1.79,0.36,0.89,0,6.83,6.78,5.05,0.1905,0.5161,0.3226,0.3226,0.2903,0.025,0,0,0,0.0488,0.2439,0.968,0.6184,0.5545,0.5727,1,0.496,1,0.499,0.25,0.631,0.7653,0.4467,0
887,2015,England,Hospital,348,71,0.204,0.7183,0.9286,0.1831,0.6197,0.1972,0.0571,0.2429,0.5143,0.1714,0.0143,0.58,0.44,0.25,0.14,6.79,6.23,2.99,0.2143,0.4643,0.0536,0.4464,0.1786,0.1,1,0.3,0.3,0.0758,0.1765,0.757,0.4903,0.3893,0.7546,0.864,0.342,0.744,0.258,0.141,0.453,0.8849,0.6197,0
888,2015,England,Hospital,443,77,0.1738,0.961,0.9211,0.0811,0.7162,0.2027,0.0822,0.2466,0.4795,0.1918,0,3.16,1.27,0.29,0.82,6.89,5.88,4.03,0.4507,0.3774,0.2075,0.2453,0.1698,0.0135,0,0.2568,0.2973,0.0548,0.1892,0.813,0.5118,0.6907,0.851,0.667,0.501,0.83,0.235,0.09,0.6431,0.7455,0.6378,0.0263
889,2015,England,Hospital,220,39,0.1773,1,0.9744,0.0769,0.641,0.2821,0.1351,0.2432,0.3514,0.2432,0.027,1.38,0.87,0.46,0.31,6.91,6.81,4.57,0.4615,0.5,0.2917,0.25,0.2083,0.0769,0,0.0811,0.1622,0.1818,0.25,0.776,0.5072,0.4099,0.6443,0.96,0.519,1,0.186,0.2,0.5668,0.6511,0.6108,0
890,2015,England,Hospital,508,104,0.2047,0.5673,0.8614,0.0777,0.699,0.2233,0.0612,0.3367,0.4898,0.1122,0,1.06,0.77,0.13,0.34,6.78,6.36,3.99,0.27,0.3372,0.1512,0.2209,0.1628,0.0722,0.5714,0.2755,0.3163,0.1111,0.1771,0.844,0.4298,0.3325,0.66,0.92,0.389,0.7788,0.25,0.22,0.6399,0.8484,0.5912,0.0291
891,2015,England,Hospital,186,57,0.3065,0.7018,0.8393,0.1429,0.625,0.2321,0.0182,0.3273,0.4182,0.2364,0,1.7,1.05,2.36,1.05,6.81,6.79,4.98,0.3818,0.3846,0.2051,0.2821,0.2308,0.1053,0.1667,0.1818,0.2182,0.1136,0.2766,0.678,0.4452,0.3249,0.5753,0.735,0.258,0.921,0.316,0.254,0.3217,0.8665,0.3668,0.0351
892,2015,England,Hospital,392,47,0.1199,0.9787,0.8723,0.1489,0.5106,0.3404,0.1111,0.3111,0.3778,0.1778,0.0222,3.89,0.6,0.85,0.43,6.78,5.25,3.65,0.234,0.2703,0.2432,0.1351,0.2162,0.1739,0.2857,0.413,0.4348,0.0833,0.1795,0.852,0.559,0.4485,0.9046,1,0.769,0.8168,0.22,0.214,0.6295,0.9395,0.8727,0.0435
893,2015,England,Hospital,500,71,0.142,1,0.9559,0.0704,0.8028,0.1268,0.1515,0.4091,0.2576,0.1818,0,1.37,0.69,1.16,0.2,7,6.77,4.68,0.381,0.617,0.4043,0.4255,0.4681,0.1014,0.875,0.5,0.5143,0.1429,0.209,0.664,0.5073,0.5479,0.8876,0.902,0.357,0.9288,0.338,0.241,0.8018,0.8322,0.5797,0.0141
894,2015,England,Hospital,443,64,0.1445,0.9531,0.9048,0.0476,0.8254,0.127,0.0476,0.4127,0.3016,0.2381,0,2.63,0.66,0.3,0.38,6.95,6.91,4.48,0.6557,0.2571,0.0286,0.2571,0.2286,0.0952,0.3333,0.2222,0.254,0.0909,0.15,0.824,0.5391,0.4423,0.825,0.891,0.5,0.8007,0.21,0.222,0.468,0.8385,0.7628,0.0313
895,2015,England,Site,382,61,0.1597,1,0.75,0.0667,0.7833,0.15,0.1148,0.1311,0.377,0.3607,0.0164,2.19,0.57,0.16,0.33,6.59,6.36,5.58,0.377,0.1923,0.0769,0.1538,0.1154,0.0833,1,0.3833,0.5,0.12,0.1698,0.949,0.7967,0.7376,1,0.933,1,0.8715,0.28,0.3,0.5273,0.946,0.9094,0
896,2015,England,Hospital,750,85,0.1133,0.8941,0.7952,0.0366,0.7317,0.2317,0.05,0.1875,0.4125,0.1625,0.1875,2.42,1.41,1.18,1.11,6.4,5.41,3.74,0.3293,0.4407,0.2712,0.2373,0.2712,0.0976,0.7,0.1605,0.1852,0.1746,0.2121,0.909,0.5123,0.356,0.8728,0.889,0.342,0.7585,0,0,0.6075,0.8865,0.6043,0.0244
897,2015,England,Hospital,315,53,0.1683,0.9811,0.9434,0.0943,0.7736,0.1321,0.0577,0.3654,0.4423,0.1346,0,0.94,0.42,0.23,0.49,6.83,6.44,3.98,0.42,0.4348,0.1304,0.3478,0.2391,0.1154,0.8,0.1538,0.2692,0.1042,0.3269,0.5,0.5566,0.3418,1,0.732,0.409,0.9442,0.281,0.333,0.548,0.895,0.3977,0
898,2015,England,Hospital,575,109,0.1896,0.9633,0.8073,0.1204,0.713,0.1667,0.055,0.2844,0.422,0.2294,0.0092,2.42,0.62,1.17,0.6,6.91,6.56,4.23,0.3148,0.4079,0.2368,0.2368,0.2368,0.1193,0.8462,0.2385,0.2661,0.0658,0.1477,0.778,0.5443,0.6586,0.8757,0.925,0.481,0.8481,0.111,0,0.7094,0.8523,0.7737,0.0093
899,2015,England,Hospital,21,0,0.04,1,0.909,4.3,0.333,0,0,0.684,0.727,0.25,1.7,2.64,2.88,0.47,1.3,7,7,2.92,0.3017,11.1,8.1,3.3,0,0,0,2.5,11.1,0.044,0.275,0.615,1,0.766,0.2,0.857,0.651,1,0,0,0.67,0.8,0.61,0
901,2016,England,Hospital,852,147,17.3,82.3,86.3,19.2,66.4,14.4,10.6,35.2,32.4,19.7,2.1,0.77,0.52,0.27,0.26,6.7,7,3.86,49,40,33.3,15.2,38.1,17.7,81.5,17,39.5,6.3,16.1,0.86,65.4,58.7,97,1,1,78.8,0.636,0.8,60.8,88.2,70.3,5.4
902,2016,England,Hospital,308,53,17.2,90.6,88.7,9.4,73.6,17,5.8,19.2,44.2,28.8,1.9,0.53,0.38,0,0.02,6.8,6.74,3.3,47.2,24.2,9.1,15.2,15.2,0,50,0,17,9.1,18,1,63.2,53.7,87,1,0.667,96.8,1,0.8,61.5,79,82.6,0
903,2016,England,Hospital,278,45,16.2,95.6,93.2,6.7,80,13.3,6.8,25,43.2,25,0,0.56,0.22,0.04,0.04,7,7,3.86,27.3,53.3,23.3,36.7,33.3,2.3,100,2.2,53.3,3.4,6.7,0.891,81.9,56.2,89.3,1,0.894,72.3,1,0.8,61.8,93.1,71,0
904,2016,England,Site,408,81,19.9,80.2,94.8,11.7,75.3,13,14.5,26.3,40.8,18.4,0,0.7,0.17,0,0,6.9,7,3.3,29.9,37,14.8,25.9,29.6,7.8,66.7,0,55.8,3.2,8.2,1,74.5,66.7,77.9,1,0.667,88.2,0.316,0.412,54.2,82.8,60.6,2.5
905,2016,England,Hospital,305,57,18.7,77.2,92.9,3.6,82.1,14.3,1.8,25.5,52.7,16.4,3.6,0.88,0.26,0,0.04,6.8,7,3.6,25,28.9,7.9,28.9,21.1,7.3,60,5.7,18.9,7.9,19.6,1,68.2,49.3,70.4,1,0.667,82,0.636,0.5,63.9,83.8,56,1.8
906,2016,England,Hospital,329,67,20.4,97,87.9,11.9,77.6,10.4,9.1,21.2,43.9,25.8,0,0.72,0.15,0.01,0.24,6.8,7,3.86,37.3,17.9,12.8,12.8,12.8,11.9,60,1.5,22.4,3.4,3.1,1,46.2,26.5,90.3,1,0.667,93.2,0.4,0,71,93.2,57.1,0
907,2016,England,Hospital,661,117,17.7,92.3,86.7,7.9,77.2,14.9,2.8,30.6,48.1,17.6,0.9,0.68,0.05,0.09,0,6.7,6.74,3.3,26.2,55.3,34,42.6,28.7,7.9,33.3,0.9,0.9,11.2,22.2,1,55.4,52.1,77.6,1,0.894,81.4,0.636,0.8,45.7,90.2,69.3,3.6
908,2016,England,Hospital,404,58,14.4,96.6,93.1,6.9,89.7,3.4,1.8,21.4,37.5,37.5,1.8,0.65,0.21,0.09,0.03,6.9,7,3.86,54,29.7,13.5,16.2,10.8,6.9,75,3.4,20.7,6.8,18.5,1,67.3,43.4,95.8,1,0.667,88.9,0.4,0.8,70.2,83.2,64.1,0
909,2016,England,Hospital,150,26,17.3,100,96.2,20,80,0,12,24,40,20,4,1.15,0.77,0.04,0,6.7,7,3.6,46.2,52.4,52.4,4.8,42.9,7.7,0,4.2,79.2,0,14.3,1,64.6,59.8,89.5,1,0.651,87.9,0.4,0.5,43.3,87.9,70.4,0
910,2016,England,Hospital,341,60,17.6,90,86.7,16.7,81.7,1.7,5.4,21.4,51.8,21.4,0,0.55,0.17,0.03,0,6.8,6.74,3.6,27.6,25,15.9,15.9,11.4,8.5,100,1.7,16.9,15.2,22.4,0.891,62,54.2,73.6,1,0.667,77.9,0.4,0.8,55.3,82.4,76.8,1.7
911,2016,England,Hospital,92,9,9.8,100,11.1,33.3,33.3,33.3,14.3,42.9,28.6,0,14.3,0.33,0.44,0,0.11,5.9,7,3.3,55.6,33.3,0,33.3,16.7,44.4,75,11.1,55.6,0,0,0.891,59.5,59.2,64.9,1,1,63.2,0.4,0,22.9,63.2,48.9,11.1
912,2016,England,Hospital,634,128,20.2,95.3,82.5,6.3,68.8,25,7.9,24.6,41.3,23.8,2.4,0.28,0.08,0,0.02,6.8,7,2.85,22,35.6,17.8,25.6,21.1,4,50,0,2.4,13.1,16.4,1,70.2,68.1,81.2,1,0.894,81,1,0.636,64,83.6,69.9,1.6
913,2016,England,Site,568,105,18.5,64.8,87.6,11.4,66.7,21.9,3.9,33.3,39.2,19.6,3.9,1.61,0.11,0.04,0.08,6.7,7,2.92,41.3,36.4,26,16.9,19.5,12.2,100,9.5,46.3,4.7,16.8,0.891,61.5,39.8,86.3,1,0.651,92.2,1,0.8,61.8,92.9,70.9,1.9
914,2016,England,Hospital,524,65,12.4,96.9,88.9,7.7,64.6,27.7,8.1,30.6,37.1,22.6,1.6,0.92,0.92,0.12,0.06,6.7,7,2.85,26.8,42.9,34.3,14.3,22.9,10.9,0,4.9,72.1,5.8,10.7,1,74.6,65.1,89.7,1,0.667,87.6,0.636,0.8,68,85.8,66.5,4.6
915,2016,England,Site,693,115,16.6,90.4,78.1,6.1,71.1,22.8,3.7,29,47.7,15.9,3.7,0.9,0.06,0,0.42,6.8,7,3.86,38.7,36.4,25,13.6,25,8.7,15.4,30.4,46.4,9,26.6,1,67.9,57.2,82.3,1,0.667,77.6,0.636,0.412,60.8,92.4,63.5,3.5
916,2016,England,Hospital,449,60,13.4,85,91.5,8.5,88.1,3.4,3.5,26.3,52.6,15.8,1.8,0.63,0.17,0,0.07,6.5,7,3.6,24.1,36.8,13.2,31.6,21.1,5.3,33.3,1.8,8.8,3.4,20,0.86,75.8,63.2,83.3,1,0.667,79.5,1,0.636,50.5,92.1,77.9,0
917,2016,England,Hospital,54,6,11.1,100,83.3,0,83.3,16.7,0,0,66.7,33.3,0,0.58,0,0.08,0,5.8,7,2.92,50,0,0,0,0,20,0,50,50,0,0,1,100,100,100,1,1,100,0,0.8,100,100,100,16.7
918,2016,England,Hospital,83,23,27.7,43.5,91.3,4.3,82.6,13,0,31.8,45.5,22.7,0,0.65,0,0,0,7,7,2.85,52.2,0,0,0,0,5,0,0,75,4.8,4.3,1,36.9,0,100,1,0.667,100,1,0.412,0,100,0,0
919,2016,England,Hospital,287,37,12.9,56.8,82.9,5.6,63.9,30.6,2.8,36.1,47.2,11.1,2.8,3.78,0,0,0.08,6.7,7,2.85,43.2,38.5,23.1,23.1,26.9,5.4,100,8.1,27,9.5,32.4,1,61.3,54.7,92.2,1,0.894,94,1,0.8,69.6,69,76.9,2.7
920,2016,England,Hospital,310,68,21.9,95.6,86.8,15.6,70.3,14.1,9.4,39.1,35.9,15.6,0,0.37,0.22,0,0,6.7,7,2.92,25.4,53.1,49,20.4,40.8,14.7,44.4,0,16.7,9.3,21.7,1,61.1,62.5,90.8,1,1,86.5,1,0.8,69.1,92.3,59.9,2.9
921,2016,England,Hospital,457,86,18.8,96.5,96.5,3.5,82.6,14,6.1,29.3,26.8,37.8,0,0.86,0.06,0.06,0.05,6.7,7,3.86,26.2,62.2,33.3,42.2,44.4,7,25,4.8,11.9,1.8,25.4,1,66.1,51.7,85.1,1,0.667,80.5,1,0.5,50.3,65.9,52.2,0
922,2016,England,Hospital,144,30,20.8,86.7,86.7,16.7,80,3.3,13.3,23.3,23.3,40,0,0.4,0,0,0.37,5.9,6.74,3.3,25.9,50,25,31.3,31.3,13.3,0,0,17.2,5.6,11.1,1,44.5,57.2,55.8,1,0.667,80,0.316,0.636,37,61.6,48,0
